user_id,sim_user,sim_score
11,1080,61.646498930419526
11,654,85.48451171745822
11,586,8.868471374585052
11,1887,7.466960900475383
11,902,78.7872603634378
11,1368,56.611077496838455
11,1545,13.192396717368704
11,201,47.73809978760829
11,1770,20.46332170844072
11,674,75.13917613833966
11,488,81.56070009652022
11,237,44.06237934232282
11,425,96.78553349419508
11,600,63.5394344836194
11,1688,25.96559719326055
11,285,6.593009552142426
11,591,69.73142838992403
11,584,59.00016463734663
11,921,34.31632452066078
11,1952,73.85039710518204
11,562,3.873557907941416
11,1841,85.22848426202025
11,1783,19.06572723459737
11,377,3.312613973079792
11,1854,89.19210462001692
11,709,61.79284342555842
11,795,12.442960836292972
11,933,62.75941183015426
11,1804,88.90339851770963
11,1603,58.50541289103604
11,933,75.10539951321412
11,1661,89.56504285556203
11,1480,91.61091033124306
11,1802,14.250115018170083
11,197,75.47007920076399
11,724,85.82264652071714
11,889,98.31040738375304
11,1316,86.39786505625214
11,705,68.29166062717373
11,1750,27.46108650060776
11,640,31.1449885380742
11,526,79.01753386980144
11,811,41.43692184836824
11,777,84.98011956771572
11,198,47.088916009634616
11,68,66.57147345301874
11,628,95.56047514122444
11,525,21.2286867078192
11,374,28.849462734214647
11,189,44.990886650472206
15,649,78.60663090783422
15,1635,82.00681619991977
15,355,81.859875978355
15,66,32.78112886502535
15,1381,8.856345064542825
15,23,14.87246305898312
15,746,15.54423971976513
15,1655,67.10896845365946
15,1230,55.82936405431608
15,294,18.10165752699421
15,88,45.08199043193248
15,896,50.84244262178751
15,369,77.79449901873699
15,349,58.25688797988983
15,1164,37.7177220785086
15,164,94.93995951382622
15,1376,50.25803671238498
15,131,86.15520569215116
15,644,44.16718830591919
15,875,1.4962423607889686
15,822,60.21330352491088
15,960,80.24258334789033
15,243,28.384783753690044
15,278,70.63450602756556
15,1647,46.34612073149918
15,8,35.403152707888765
15,1162,6.012378547578667
15,1719,35.56635438913529
15,1096,80.87672773784679
15,1957,79.57847444565822
15,1095,84.22985301382934
15,239,79.89045955385237
15,1749,76.6704939044551
15,1678,83.35896043369124
15,652,81.96313473066435
15,1423,22.098276216165736
15,304,70.7257549634597
15,1393,99.6449533162502
15,668,14.51057958032017
15,1572,73.54330926509036
15,1399,92.21712111390062
15,490,65.17421357815775
15,1475,34.20076147091433
15,1603,67.21152210040263
15,50,92.77723829266289
15,1905,93.53386314870323
15,1905,86.62843751715052
15,1319,55.65172116279549
15,1695,57.1833801798232
15,1770,95.94768463888484
16,1523,66.23346050170511
16,1724,2.0223858628485414
16,1497,27.702188147796868
16,1496,39.05069971215467
16,902,48.67933819286176
16,285,30.36677620907747
16,838,21.442538333787496
16,255,71.05897434181793
16,487,16.916974503836247
16,451,9.109244105790015
16,971,41.00451679911299
16,1528,81.05255296500704
16,300,76.02715138660864
16,66,23.639263858546972
16,1279,26.689554036697597
16,1273,98.71475949738476
16,375,7.42949833010873
16,1165,7.864804153036154
16,1098,9.065892610416382
16,758,32.37756003373303
16,1374,76.38369853214616
16,1100,89.06917968123552
16,1120,93.24147619793632
16,1455,25.24069319724768
16,1609,46.01797399503408
16,685,9.350795368393085
16,1120,55.62334231984377
16,666,0.654007098855558
16,1113,45.96336197630618
16,52,98.04103765008472
16,1947,14.042446712627076
16,1747,21.0756344459057
16,1940,27.76445716466456
16,1647,86.67886831459083
16,1067,88.99931237304646
16,660,94.52804710382324
16,1583,24.840663888864377
16,924,45.34936526042856
16,692,38.20068527234562
16,1315,59.58577885147201
16,1026,29.59579568896445
16,1113,82.9015816730542
16,1113,90.61395363253062
16,290,89.99697778524686
16,1642,26.318277010018345
16,1084,48.44891531437104
16,1468,53.78509540141008
16,1974,96.99259384876234
16,1887,43.792012835336514
16,890,6.982533960939918
18,1106,64.33993690064949
18,351,17.446431440153898
18,34,36.51919802850043
18,1710,51.80754153362178
18,5,96.2775594361197
18,774,15.965719155772728
18,739,85.18721692719903
18,211,1.8783430095640647
18,1679,4.790583764721257
18,640,47.94638670491717
18,610,57.23680340375731
18,1415,18.90082777265697
18,1765,18.50417306879827
18,1592,71.97201943112687
18,187,30.842935112595992
18,39,71.02559961626552
18,721,51.749514221904334
18,894,36.69383227861744
18,1691,4.577208684934608
18,781,97.25018684822018
18,1998,38.00120285009404
18,1009,78.96355083650458
18,1472,33.66924166579916
18,1208,89.77850047299249
18,6,7.212685250837669
18,1893,28.138106016441856
18,628,52.6203674482529
18,1258,61.29788884937114
18,1113,64.3454300580368
18,1053,39.18996009771162
18,511,62.767757369035216
18,944,86.62239310837818
18,49,83.8074616240149
18,1647,25.22901600793752
18,858,4.159701455485965
18,1688,23.964675877990917
18,379,81.95054131159284
18,315,65.89168430247548
18,45,12.45002264904327
18,1743,16.427606102137215
18,1165,26.51480854773627
18,644,85.4289156025952
18,761,39.796535032111805
18,15,33.965399015648245
18,1893,22.565318460386557
18,626,67.39219349948257
18,335,96.80388926844522
18,1824,7.934974567980513
18,727,50.27265170005526
18,889,90.2545196222236
20,1671,26.757859669722382
20,1848,33.90364138447002
20,1255,49.34578359447998
20,110,14.01239241374591
20,622,80.37846671354929
20,1540,25.18109029925461
20,1020,5.88208578675995
20,1922,66.47502450493818
20,1406,54.52979558936734
20,1237,92.96381086717012
20,1266,78.26409632808118
20,1092,3.601960308842611
20,788,52.97988831435636
20,1816,86.78299181160874
20,460,1.833564664778209
20,1777,37.34647661383169
20,1092,83.30917542229463
20,1609,24.933561471959663
20,1232,1.2181871095669594
20,589,34.05723599144713
20,1704,3.458953802459086
20,1321,91.56902992635608
20,1455,85.27788353868009
20,1996,42.19215074921016
20,687,40.7818741997588
20,1505,97.9425932967005
20,716,48.9261200823014
20,43,43.66893571050192
20,607,40.0469582439488
20,108,31.76975024108905
20,1031,34.32312808205348
20,1378,44.43837704185636
20,1825,92.35233905314068
20,916,87.78480757717844
20,1072,76.27689015783885
20,1133,78.37843281743577
20,1631,42.39220297234551
20,342,58.28214814487899
20,1174,89.69207987473496
20,370,33.087765560800776
20,336,39.74179338572954
20,1725,26.50822689298533
20,1701,4.493878040490406
20,1538,1.6233653301595763
20,1250,27.24377953961937
20,1411,94.1173532989289
20,605,32.42380080695321
20,1774,88.85721985785156
20,1255,11.812263065749672
20,343,67.46694504836864
22,491,32.85771027758045
22,170,89.24847371535492
22,45,69.77352751855057
22,733,34.21294431743015
22,1387,48.75336657926921
22,1824,23.464118137344634
22,956,3.0110435941066216
22,1570,6.473311999831655
22,1143,81.17741001399064
22,1653,73.95688412831979
22,1288,66.59561231751083
22,1655,91.31363473319524
22,1516,25.239513860038578
22,838,1.805876679790408
22,304,91.46910055905924
22,1096,98.65710556577076
22,337,16.714453543225904
22,334,66.18612031478901
22,142,10.125349274468542
22,1538,5.529726424533643
22,1441,36.26564290721056
22,1941,10.05962853521557
22,753,11.118597015481756
22,199,49.39735093880618
22,620,52.98766330330863
22,1184,39.371899497771125
22,1948,66.50514463148049
22,584,98.66859737884948
22,929,84.18470770853526
22,522,76.41658040545352
22,192,41.63057564585076
22,357,32.98493759005038
22,646,57.13024388950032
22,63,30.824219024151837
22,1701,16.993690117804107
22,1997,86.82306845315148
22,1351,12.070533838943188
22,398,98.43431993148316
22,1336,25.93957945769879
22,197,73.72532296727765
22,1166,6.110602407825915
22,1947,80.31379408076288
22,584,51.57675258985835
22,1632,96.75235053142414
22,702,49.233645238379296
22,91,77.76647529621962
22,1072,23.250135940516717
22,1528,34.822157086277805
22,1582,78.8647206184932
22,1120,87.27692504229407
23,895,10.640457940309789
23,121,69.12098417662548
23,253,98.04328492611285
23,788,94.68656663832644
23,381,36.4331736855544
23,1387,29.881587580456337
23,1124,13.451641214257414
23,1406,98.74441332741957
23,1404,76.88456256269154
23,1267,62.58059692208718
23,501,52.09915892596755
23,180,80.6392455456225
23,586,65.16585567610343
23,381,48.7622222581163
23,554,44.16537191306284
23,1527,37.85829431108861
23,704,96.98605901486856
23,331,91.48021783321153
23,1953,33.386833882087465
23,1469,6.488076792181452
23,1545,15.553432601859695
23,369,59.61893897530965
23,931,72.41395795588808
23,1257,86.31723429532528
23,812,90.97165376609902
23,408,93.48197578398938
23,1766,97.77411705326844
23,616,77.89746392594466
23,812,73.32111005886756
23,1304,34.04174999384847
23,54,92.88997395145046
23,1314,13.74227218068993
23,110,54.48551860659394
23,610,45.2060888495635
23,28,89.02774670564118
23,273,64.24246017582257
23,1140,38.51060234920936
23,825,9.384470784598298
23,1001,28.86846690231209
23,1474,50.80673028575412
23,127,39.52056186585463
23,1334,94.90508176386194
23,1075,59.73130061062636
23,5,70.6996250734761
23,560,59.56383821658251
23,902,40.51092848442306
23,1876,6.133800517593036
23,1347,3.0986174534411326
23,324,65.37434162775841
23,788,69.48436405068594
25,1863,17.990400687885177
25,1543,63.35684604270714
25,1283,1.0807357110842797
25,1890,44.45731995653755
25,572,27.91065772028204
25,34,88.28408300854002
25,1072,30.812696404626628
25,1480,39.07912020404101
25,1113,15.99975413148762
25,151,13.066366629882442
25,1021,34.176876737276096
25,1465,74.97576924436609
25,829,6.798093492592949
25,1073,5.950756707016803
25,1292,81.10725359379404
25,1777,52.41943444253008
25,1816,85.97741812296242
25,1440,61.34802562712848
25,310,7.844222154538361
25,1574,17.384935430186353
25,34,44.20793474580972
25,756,18.84615719762901
25,839,86.56503590303204
25,978,98.07149248185308
25,1288,61.89427540418643
25,1486,64.88149031603143
25,670,88.91480488399174
25,1536,67.78484903455755
25,1522,38.5472177261497
25,132,23.98364575263603
25,652,40.9340857432256
25,1620,96.68061559109928
25,189,8.026822661677313
25,931,10.293916696012184
25,425,66.24292063068225
25,1502,60.40113053504008
25,339,73.72975738369976
25,349,90.09110613583228
25,68,51.45518312877463
25,1643,35.03066319578405
25,1695,52.0356143939666
25,571,17.437030270314157
25,365,90.03515546941843
25,1804,68.23088643313628
25,1909,87.06710272656981
25,304,30.2412696138432
25,1908,89.37593060854535
25,1021,15.191628720813457
25,1968,37.02052321507239
25,699,7.156252853800482
26,884,61.11009944923514
26,1734,24.23782725551897
26,1295,23.42625694218064
26,290,99.35082553073184
26,652,23.99700898523389
26,1143,51.2485505989536
26,762,61.65433188725641
26,746,96.87680076331088
26,26,94.37974514505753
26,1173,41.12434076706294
26,15,11.185958882498303
26,1471,19.40525854710444
26,529,1.0226149699155471
26,169,0.0947311423277641
26,324,77.70822204324995
26,525,35.684756520052574
26,605,64.84420654539265
26,1595,56.32596238671024
26,1883,87.92419368007488
26,1250,57.53235623571224
26,906,11.013836974621228
26,976,87.94398799097533
26,1828,72.27681717176219
26,1408,30.756042228748413
26,1759,75.53777213581841
26,1508,39.31767762392305
26,576,86.1039175199453
26,721,49.55965269030821
26,1570,60.57586630744118
26,1937,7.3712807925976
26,1472,83.35871101010794
26,1900,49.16691011863129
26,569,13.82617579061245
26,1154,4.989246761119636
26,1701,36.19888239048126
26,699,96.69445675168907
26,261,83.85830906262547
26,1422,61.23857601268345
26,431,48.2534735331666
26,90,96.17521726645184
26,564,95.61627269880796
26,1883,51.27818771259892
26,491,15.327019752861547
26,1995,53.32193291302219
26,1636,37.77082790048109
26,398,73.2898472851947
26,97,41.44462211352635
26,1446,2.1666837895639723
26,1739,81.43662852483325
26,872,79.02860442766726
27,45,63.8064078677518
27,1726,81.91845926749207
27,32,4.191759441463061
27,551,75.61016321382161
27,1376,45.4870785467256
27,942,13.537597903695564
27,1929,9.458005547342584
27,82,68.91265134320227
27,714,64.84904876919461
27,1305,9.719205554459233
27,1804,54.31438643910833
27,583,92.97181650221358
27,239,79.5799749794287
27,1072,96.27433036312372
27,1353,80.09745248142254
27,226,65.51021526627237
27,413,91.176066157365
27,597,67.23674053899875
27,333,50.02479198435113
27,520,9.216602215065562
27,1759,41.5030258796513
27,742,18.72673987155752
27,745,87.26902803909165
27,1026,42.82840776508504
27,300,48.04205555578192
27,1036,76.37675637325046
27,1740,85.61046087937446
27,553,38.78483924231679
27,1876,39.20086877857776
27,433,14.04571026669208
27,1147,45.76397303063266
27,1998,27.050517595504157
27,549,16.592476870594485
27,1404,50.01334576691514
27,758,39.60695627732954
27,1199,69.56161674978189
27,1611,63.44805618744689
27,523,28.72463360145243
27,1642,88.96356614838623
27,674,59.12703836067285
27,187,27.767673395602056
27,1813,9.882555983154418
27,1760,77.335083329304
27,1760,44.66106993019239
27,1706,92.92111045041024
27,952,99.11806806964398
27,1610,75.5508184716139
27,1701,3.0675174682173623
27,519,74.4365448724704
27,890,73.15146230096192
28,762,47.37831903133992
28,1918,55.416147259268826
28,1194,75.1282226943718
28,62,27.39655699623156
28,554,37.65759852334666
28,916,96.515750140972
28,412,1.0395455234604056
28,1234,57.71021277213119
28,377,52.72658568910601
28,1407,95.29493957937063
28,1567,81.94901056256538
28,1326,66.50455304600463
28,956,47.15108516325303
28,1123,84.74462666640632
28,1149,25.26909614049002
28,722,73.94292049382905
28,86,13.956701209466772
28,63,94.78201726660085
28,212,62.27474697620756
28,1035,19.513952210241857
28,1154,64.84944968260231
28,772,68.9132623671312
28,1570,48.7882466546409
28,1592,36.25979628679063
28,5,71.04529990730998
28,1501,16.999181033848345
28,834,36.19782165844128
28,183,29.00437166308105
28,1722,14.093878569864492
28,239,66.88343262808296
28,1541,66.6214757146274
28,201,89.06144209042137
28,1478,37.89390966858635
28,1621,8.660540258768446
28,1750,39.14090394654437
28,1109,45.38355381835923
28,1459,13.226025496779704
28,1317,91.97029857371992
28,1337,1.815616804905451
28,117,35.62420534184382
28,1432,35.82406173284524
28,872,97.92654591964308
28,39,23.390087242483748
28,342,58.18725169626536
28,1704,92.10334613262935
28,1264,27.824092116933077
28,1531,52.64508427858562
28,930,76.88547125871258
28,1084,19.022020286812737
28,1143,97.71807918267749
30,911,6.956898462984329
30,1057,49.578919656726285
30,654,61.83213446607172
30,329,19.65044822085428
30,1334,64.80166448981556
30,1669,22.613167933130484
30,436,19.95116926232242
30,290,46.30783136323743
30,1523,90.39959769057646
30,549,82.70473692105999
30,1594,47.160853885071376
30,1180,92.67844095256106
30,504,44.696689588739794
30,1406,71.4441885250366
30,1932,48.63559745170741
30,1225,54.43274716582558
30,462,82.16996853853318
30,1243,71.00322858843633
30,1125,41.75441933194301
30,1813,81.82834690786338
30,956,75.37714299642172
30,353,80.51510840782436
30,311,29.04792362219668
30,100,78.59833952711965
30,174,42.035486040280965
30,1334,49.584303962081634
30,426,29.74636736446864
30,1567,25.951681277469863
30,1230,4.34430363228735
30,628,45.26092430845124
30,516,5.347750325428091
30,1069,74.05388003525634
30,88,64.32643437359602
30,802,30.051412629584085
30,721,7.419050316740905
30,300,21.644796165812107
30,1967,4.312552193333841
30,1674,90.51945765234149
30,76,41.45215395304803
30,1545,59.66397941814902
30,1847,32.892190571388255
30,1422,52.48903485484824
30,1424,54.8007590567095
30,459,71.99294707173297
30,1417,48.52115408844335
30,1883,29.65409476938145
30,1956,32.74557616671551
30,141,92.6967775440252
30,1041,77.73551819236752
30,442,32.90471882229533
32,1961,66.87148370259872
32,753,76.93156546752182
32,1269,18.388941431917093
32,509,70.22864175165051
32,1595,58.49235862972417
32,1712,52.7928354006877
32,34,41.30956635647514
32,91,99.24468011723972
32,1710,80.51124572264945
32,1446,10.38207054527499
32,34,33.07838318055347
32,1751,53.230997291440616
32,1777,78.81700701273977
32,339,70.93489807411521
32,665,33.08452764115649
32,1100,88.25020530349703
32,1419,54.023977807097054
32,909,85.585900102699
32,1824,88.96829332468302
32,311,62.38974499303789
32,1002,14.514852239255072
32,1252,60.75392071255197
32,618,1.7960846650472484
32,184,63.58537235019212
32,895,20.029823961622373
32,23,85.99432522825413
32,329,8.639551819952707
32,412,29.27614312462877
32,742,0.2841707538286608
32,358,91.31877270266853
32,658,87.07375540042669
32,1408,23.434915586657457
32,645,12.016537875371636
32,1163,53.415277298243225
32,1790,52.22031692174769
32,930,46.50842788667614
32,472,50.79244261415396
32,884,60.30887358457934
32,724,94.98286300024624
32,140,90.86422140023608
32,1839,70.2906769806942
32,1956,90.20216817471352
32,969,64.93469754493121
32,139,73.57205412162624
32,586,61.44068411102592
32,1053,37.47861773235692
32,1584,43.00026515022953
32,1393,57.00890128183863
32,1656,24.458605302179706
32,1153,7.700102545358334
34,1251,69.65438842778579
34,971,48.78758820386126
34,1375,23.859997171337056
34,1215,43.933414026743215
34,1669,3.2260624293408258
34,1967,47.610485169065456
34,1766,63.536945983432766
34,746,64.89964304476494
34,1445,21.10095577589123
34,1253,37.01656735171125
34,1740,48.358522058239416
34,1018,95.6642658043526
34,687,37.08669182470281
34,438,45.567373983976
34,1800,99.61966129734375
34,219,8.997198027376019
34,76,0.3409764550320049
34,851,20.78877420438664
34,501,8.535453653962
34,870,89.23324261873789
34,631,50.01808767049389
34,777,79.40935072838097
34,314,91.60421487267848
34,145,95.51112335095544
34,1968,31.236792619297223
34,1789,24.563985980177584
34,1434,59.69575867363236
34,30,55.81740779548216
34,722,89.95661029232501
34,695,44.41685682668531
34,233,99.12268732663728
34,718,74.7106464815968
34,1376,86.91769642855978
34,369,59.680767711366265
34,1653,73.61577139566452
34,907,87.00705363969358
34,510,79.11406424936443
34,1861,54.66888424931285
34,369,91.8880084750687
34,1574,20.431030152827667
34,834,24.14410431365186
34,652,64.2694676961835
34,704,86.57911527184868
34,538,14.15300879143242
34,1831,58.49491948672429
34,197,85.9599201602797
34,374,44.94126850791253
34,993,34.32005249824914
34,1671,87.9078167194192
34,1164,93.42982579707868
35,374,64.9827710840774
35,800,88.24225839596053
35,777,32.424301782984784
35,1330,57.80266856558177
35,357,73.52554697736473
35,639,38.604907040681134
35,1631,51.10980281390355
35,68,99.98145796633877
35,584,26.70940749917112
35,1581,21.09259789780069
35,1653,18.03260089601141
35,538,23.49350869915452
35,1140,26.29362021404492
35,1476,42.93324092258116
35,323,75.699820190208
35,214,53.636992741181686
35,1073,85.0849808686355
35,420,0.3552674996642246
35,681,94.01361830364168
35,1594,17.051801142480073
35,343,39.87575419856584
35,969,83.6803086115214
35,1734,64.53332720653283
35,251,11.67295947632062
35,1751,91.37798144675752
35,931,85.12198225414225
35,274,41.97805250266686
35,1750,36.549863395864165
35,1312,73.28655310582859
35,11,56.74931548519891
35,1647,1.753397293203396
35,851,3.97666213635417
35,1504,79.89872055389812
35,1979,40.87482364563592
35,1566,13.113019496171184
35,1933,89.30042494017177
35,1226,72.49752150303333
35,1970,37.38512797400876
35,1471,13.48260950338197
35,1749,5.0259829200053225
35,1841,64.0364113270315
35,1031,62.58267657883356
35,169,74.17465989502917
35,355,64.77874362147163
35,1813,44.95449564527817
35,92,11.522953723604568
35,203,37.11714870610139
35,197,60.84690392142869
35,549,52.50415862575676
35,1124,29.21384715855764
39,523,23.575779810099284
39,1067,30.4838736342594
39,367,6.556044277977769
39,331,68.63604500609827
39,1959,35.18766823277716
39,273,30.37752853768424
39,16,53.6908173747771
39,1174,61.71594706713417
39,1724,0.9884820996713728
39,705,69.7047737826316
39,420,69.5075627221836
39,18,44.10013461357713
39,1080,58.07708136570388
39,110,50.38846280615423
39,1922,1.486623439557122
39,442,11.595989182877489
39,1829,61.20470132978896
39,1968,28.09349920580779
39,126,2.237481953300291
39,1353,88.94608917616195
39,687,91.59672277784678
39,1434,57.73687271291994
39,521,46.18548296557006
39,1322,14.046814466623536
39,50,93.04365722339524
39,609,69.2798018671175
39,1419,37.82325539344868
39,269,25.56889831498952
39,1959,37.48975705199773
39,1235,92.63817158798766
39,459,21.652796586898727
39,365,22.487074031058157
39,432,41.875574573105
39,1250,37.720567983756816
39,1173,44.38008284212348
39,1469,60.320485265065656
39,1283,89.36050498799361
39,1713,93.87191047957243
39,1933,94.0485656697023
39,339,0.5544387925602967
39,956,85.63275865123659
39,337,58.18919727710821
39,1751,40.11957770335562
39,1592,64.16303412525505
39,300,56.944839561645125
39,1800,20.4852720042336
39,694,8.471634112080695
39,1910,19.22360073061673
39,365,22.746182360982942
39,1540,59.00264599801024
42,1181,28.26234799228957
42,1816,52.62264029458073
42,446,45.141574674896326
42,1681,53.95124477900901
42,66,18.59896305037263
42,11,85.53766264642671
42,605,73.58705080180299
42,425,7.716674369244181
42,838,89.03988610559126
42,1447,34.55327106171432
42,1447,97.0214678587202
42,1635,76.56229310059241
42,1171,54.74535901685944
42,1029,82.55960597003643
42,1920,90.03328847978574
42,1084,21.6675267041176
42,1869,51.96772172966916
42,708,49.20790519671245
42,988,79.67979515630005
42,471,95.72241683543086
42,446,50.238066449056895
42,1723,56.04715298297518
42,1269,42.32180464775973
42,23,49.81833315485773
42,308,53.34374468251302
42,1109,75.81315250415633
42,646,98.4361146462883
42,1468,82.57039117011628
42,230,95.11551020062616
42,351,14.661415321892523
42,969,16.66024833912314
42,1358,39.68548954193892
42,1076,42.35664208643346
42,1519,95.98848014980868
42,1475,76.36923580754143
42,1164,95.18012355287551
42,1681,34.2428807314042
42,1700,59.047551241909545
42,82,88.26891084522369
42,1743,33.194449410844264
42,1929,17.36086564242609
42,1098,26.261228257812
42,266,26.52538426903465
42,1803,89.96630995512255
42,60,78.18098938742098
42,983,54.90858275724402
42,661,54.641585174642906
42,1870,16.1702155221207
42,30,33.10996001094642
42,190,20.81124856432609
43,1864,41.766519742153065
43,145,56.91803385932575
43,1419,16.802410504753183
43,616,81.88157843415117
43,1948,47.534160910614986
43,1058,21.147502998859103
43,56,62.28113590338479
43,1183,3.2836038165983794
43,1288,45.75583990693601
43,380,6.400150078362321
43,123,70.21642654149643
43,1074,53.62228861234664
43,1308,61.45399894741119
43,329,8.343720745086802
43,1700,22.58100875502652
43,82,41.78480838882492
